"","CreatedDateKey","Value","n","Key","GTS_Category"
"1377",2021-01-21,"30FA51D5-047C-493D-8252-202789C14B38",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1378",2021-01-21,"417A3B8A-1EF9-4E39-9CEF-8CA447CF90B8",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1379",2021-01-21,"4E9734C8-92DC-4F59-A53C-9D5FA1EE8F52",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1380",2021-01-21,"53CC798F-FAD4-4CF4-8892-56F73DC225F9",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1381",2021-01-21,"7790872A-5FC1-40CA-8FB1-ADD11F37E3BD",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1382",2021-01-21,"7C11A5DD-582F-43AE-ACEC-4D21394B75C0",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1383",2021-01-21,"7DE34312-5F69-4473-A26A-FA180B1DD252",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1384",2021-01-21,"8116FA88-CB71-472A-8DF5-89E8CC82D823",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1385",2021-01-21,"83A94090-34BC-48F1-8075-E9BAB3725E75",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1386",2021-01-21,"8E8B6F37-CB0E-4C62-B01F-5C305313A1E2",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1387",2021-01-21,"931D4E30-8C4C-4D58-820F-1E40FD283621",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1388",2021-01-21,"A68F6A04-4A37-41C5-A1F9-73154947BE53",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1389",2021-01-21,"A7F8B7E1-7133-4B2C-9E46-C744B39B2901",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1390",2021-01-21,"AA7DA5EE-37EF-4694-B2D9-7C49185A3979",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1391",2021-01-21,"B959EABF-C14C-46B0-AB9B-F2D2CFA9B22E",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1392",2021-01-21,"E1B0B46A-9F14-4E6F-9541-350852818D4B",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1393",2021-01-21,"E3598811-85F4-4848-9DE2-F7F6D903E2DA",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1394",2021-01-21,"E6C80868-8F4C-4862-B20D-602A86195E54",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1395",2021-01-21,"E8655D43-8F8A-4A93-B32B-E2E90736D31B",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1396",2021-01-21,"468BFA96-24CF-4329-BF38-826AC3A373CD",18,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1397",2021-01-21,"02E4C98C-DBF3-4040-8965-DAE615181B8F",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1398",2021-01-21,"152F5AD6-1A51-42EA-9F4B-73BF0E93FF54",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1399",2021-01-21,"1E1C4654-8456-40AB-97D6-F8DC58F2E82C",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1400",2021-01-21,"4524BCCC-700D-4916-8E09-AA5A1836F128",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1401",2021-01-21,"469B698F-F3FA-4E55-8747-D0AFACA412E8",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1402",2021-01-21,"6AF2F986-5A52-46C1-973D-EC3C8B852BF0",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1403",2021-01-21,"89362B90-C37C-4E15-BA68-8B72429DA6BE",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1404",2021-01-21,"9CC9239D-8163-4198-AE7F-A0CF0F8AF174",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1405",2021-01-21,"AC96F467-ECA4-41DF-A9CD-2BFAA6C63417",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1406",2021-01-21,"B60D6EC5-F65A-4BAC-89EF-C6C0EAF48345",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1407",2021-01-21,"C1332F19-1178-4B74-A741-70650B12A4D0",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1408",2021-01-21,"C21B2E80-065C-4F5C-B595-51B80FB5E21B",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1409",2021-01-21,"C272C96F-BCFD-4672-9C40-AD0FDFAFA675",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1410",2021-01-21,"DD5B0DC8-BD3A-4607-8600-EE31D090F368",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1411",2021-01-21,"E53B3202-EF57-4CCE-87AB-41F46D710437",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1412",2021-01-21,"E9A96D2F-C469-4EF8-B6F6-2D7C204607F7",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1413",2021-01-21,"AE3C4456-1E90-4093-9712-D2E7B837CF87",9,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1414",2021-01-21,"321F6A43-C82E-4963-90AC-C75D0FA2EBBC",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1415",2021-01-21,"549F09B7-E0C2-44E1-A94B-4C40B8952582",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1416",2021-01-21,"721803C1-F5EA-451F-A4E7-1317C7E7AF5B",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1417",2021-01-21,"7EB325E5-5D4F-4934-8D00-3ABFC9E2FCB4",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1418",2021-01-21,"A057BC18-CDB3-4952-8844-46616651E1B3",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1419",2021-01-21,"B7B9ABA6-C07C-4D03-B0C0-745E213615BB",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1420",2021-01-21,"B816C72E-E8AD-491A-92C4-0B25F0FBD870",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1421",2021-01-21,"DAF8E07D-7721-4BF4-9CC7-D8D44E14F4DF",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1422",2021-01-21,"EB7EBDF2-3428-4E8F-BC8C-C135CE0A1BAA",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1423",2021-01-21,"0B478641-52E4-4162-ABAD-B69EE3972E71",3,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1424",2021-01-21,"1827F42D-A293-4571-8A8B-40784C230D79",3,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1425",2021-01-21,"162349C9-37D0-45E1-B2E3-28C4216B7C6B",1,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1426",2021-01-21,"3227F580-9450-403D-8017-F5AC9F27C447",1,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1427",2021-01-21,"6CEE6B2C-5F7B-498E-9645-B30ABD7CFE7F",1,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1428",2021-01-23,"Speciality",907,"ProductCategory","AZ Enablement/Whitelisting"
"1429",2021-01-23,"Standard",129,"ProductCategory","AZ Enablement/Whitelisting"
"1430",2021-01-23,"Lifecycle",96,"ProductCategory","AZ Enablement/Whitelisting"
"1431",2021-01-23,"HB Series",105,"ProductName","AZ Enablement/Whitelisting"
"1432",2021-01-23,"HC Series",105,"ProductName","AZ Enablement/Whitelisting"
"1433",2021-01-23,"NCSv2 Series",105,"ProductName","AZ Enablement/Whitelisting"
"1434",2021-01-23,"NC Promo Series",99,"ProductName","AZ Enablement/Whitelisting"
"1435",2021-01-23,"NC Series",99,"ProductName","AZ Enablement/Whitelisting"
"1436",2021-01-23,"NDv2 Series",99,"ProductName","AZ Enablement/Whitelisting"
"1437",2021-01-23,"NV Promo Series",99,"ProductName","AZ Enablement/Whitelisting"
"1438",2021-01-23,"NV Series",99,"ProductName","AZ Enablement/Whitelisting"
"1439",2021-01-23,"DS Series",96,"ProductName","AZ Enablement/Whitelisting"
"1440",2021-01-23,"NDS Series",96,"ProductName","AZ Enablement/Whitelisting"
"1441",2021-01-23,"DSv2 Series",66,"ProductName","AZ Enablement/Whitelisting"
"1442",2021-01-23,"Dv2 Series",63,"ProductName","AZ Enablement/Whitelisting"
"1443",2021-01-23,"NCAST4V3 Series",1,"ProductName","AZ Enablement/Whitelisting"
"1444",2021-01-23,"US East",1132,"RegionName","AZ Enablement/Whitelisting"
"1445",2021-01-23,"Hero",1132,"RegionType","AZ Enablement/Whitelisting"
"1446",2021-01-23,"Int C&E Prod",1131,"CustomerSegment","AZ Enablement/Whitelisting"
"1447",2021-01-23,"BizSpark Plus",1,"CustomerSegment","AZ Enablement/Whitelisting"
"1448",2021-01-23,"CC945074-5934-40E5-8798-1CDB675DB6CD",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1449",2021-01-23,"CF34F1E0-B64E-4F0E-9242-7E06049A99B1",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1450",2021-01-23,"D1007A98-EA6A-4957-99F0-9355A9604ED0",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1451",2021-01-23,"D45E3C0C-B5DD-4979-B951-01CE5069B5CE",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1452",2021-01-23,"F256DCBD-D5D3-4EB9-B233-E53B9DDAEEA5",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1453",2021-01-23,"F3DBB354-4367-4AC5-972D-4D820059D61C",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1454",2021-01-23,"F452C64E-DA38-4326-812B-7667A069EF9F",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1455",2021-01-23,"D7FC4396-BFDD-4F4F-9A3A-104CF1F2DF3F",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1456",2021-01-23,"A83A1B21-158C-4AB7-BFEF-D865DF847B5B",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1457",2021-01-23,"B1915264-055C-428B-BF8D-1A930CFE7648",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1458",2021-01-23,"B24F371C-BD20-4F65-A7E1-F38D4B575B2E",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1459",2021-01-23,"CB914096-3661-4E65-A0F4-5CEF894910ED",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1460",2021-01-23,"D3D6B807-A681-4EC6-A3D6-83B130132195",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1461",2021-01-23,"D8B5C7C8-A928-4883-9AAF-28026310A171",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1462",2021-01-23,"D9F9B3CF-5AAF-41B8-8669-35A9B0766EE0",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1463",2021-01-23,"DA6A22C4-1B61-42D0-8B83-B6C339B309D7",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1464",2021-01-23,"EC4E915F-13C2-4676-BE83-8CE3B15DB763",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1465",2021-01-23,"EDA2AF1A-B364-4310-AC7C-B4BC0AA7AC37",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1466",2021-01-23,"F6CFBB6D-63DE-4916-902C-848B0A88C143",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1467",2021-01-23,"AF98AC20-EF1F-403B-A894-BF970ACEC457",27,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1468",2021-01-23,"B3719E20-4EC1-4499-9BAF-7D121E462363",27,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1469",2021-01-23,"BEB8D97B-02D1-4B48-A2CF-DD83E0809DE9",27,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1470",2021-01-23,"BFD71E88-A4F7-411E-BEDC-7A3CAFD2D9CA",27,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1471",2021-01-23,"C39B6DC7-1BB9-4196-B6C4-050D2951C070",27,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1472",2021-01-23,"DCAAED3E-03EC-417D-9B3E-E2C6CD71E67B",27,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1473",2021-01-23,"AAC30E71-EA8D-414A-A175-433B7870295D",24,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1474",2021-01-23,"BDA86DEB-4EE5-4DE5-B319-5E0E62A48784",24,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1475",2021-01-23,"C6BDDC70-1B71-469C-807A-CB49C4AFBCD7",24,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1476",2021-01-23,"CE34C6CF-4A55-4A77-B30F-69E202A00AEB",24,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1477",2021-01-23,"ECCC71E7-9D50-4DC1-A679-F63C886105A1",24,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1478",2021-01-23,"EF3F6D8E-ECD6-4E8E-BC2E-3760834FA2DB",24,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1479",2021-01-23,"F5F73288-B532-4C8F-8380-89B07FEEA587",24,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1480",2021-01-23,"E1B0B46A-9F14-4E6F-9541-350852818D4B",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1481",2021-01-23,"E3598811-85F4-4848-9DE2-F7F6D903E2DA",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1482",2021-01-23,"E6C80868-8F4C-4862-B20D-602A86195E54",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1483",2021-01-23,"E8655D43-8F8A-4A93-B32B-E2E90736D31B",21,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1484",2021-01-23,"AC96F467-ECA4-41DF-A9CD-2BFAA6C63417",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1485",2021-01-23,"B60D6EC5-F65A-4BAC-89EF-C6C0EAF48345",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1486",2021-01-23,"C1332F19-1178-4B74-A741-70650B12A4D0",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1487",2021-01-23,"C21B2E80-065C-4F5C-B595-51B80FB5E21B",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1488",2021-01-23,"C272C96F-BCFD-4672-9C40-AD0FDFAFA675",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1489",2021-01-23,"DD5B0DC8-BD3A-4607-8600-EE31D090F368",15,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1490",2021-01-23,"B816C72E-E8AD-491A-92C4-0B25F0FBD870",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1491",2021-01-23,"DAF8E07D-7721-4BF4-9CC7-D8D44E14F4DF",6,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1492",2021-01-23,"AED4E51D-835B-4915-8EEB-B4AEBB721991",1,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1493",2021-01-27,"Speciality",2408,"ProductCategory","AZ Enablement/Whitelisting"
"1494",2021-01-27,"Lifecycle",864,"ProductCategory","AZ Enablement/Whitelisting"
"1495",2021-01-27,"Standard",255,"ProductCategory","AZ Enablement/Whitelisting"
"1496",2021-01-27,"HC Series",318,"ProductName","AZ Enablement/Whitelisting"
"1497",2021-01-27,"NC Promo Series",318,"ProductName","AZ Enablement/Whitelisting"
"1498",2021-01-27,"NC Series",318,"ProductName","AZ Enablement/Whitelisting"
"1499",2021-01-27,"NCSv3 Series",318,"ProductName","AZ Enablement/Whitelisting"
"1500",2021-01-27,"NDS Series",318,"ProductName","AZ Enablement/Whitelisting"
"1501",2021-01-27,"NV Series",318,"ProductName","AZ Enablement/Whitelisting"
"1502",2021-01-27,"NV Promo Series",312,"ProductName","AZ Enablement/Whitelisting"
"1503",2021-01-27,"G Series",246,"ProductName","AZ Enablement/Whitelisting"
"1504",2021-01-27,"GS Series",246,"ProductName","AZ Enablement/Whitelisting"
"1505",2021-01-27,"LS Series",237,"ProductName","AZ Enablement/Whitelisting"
"1506",2021-01-27,"MS Series",188,"ProductName","AZ Enablement/Whitelisting"
"1507",2021-01-27,"DS Series",135,"ProductName","AZ Enablement/Whitelisting"
"1508",2021-01-27,"Dv2 Series",135,"ProductName","AZ Enablement/Whitelisting"
"1509",2021-01-27,"DSv2 Series",114,"ProductName","AZ Enablement/Whitelisting"
"1510",2021-01-27,"LSv2 Series",6,"ProductName","AZ Enablement/Whitelisting"
"1511",2021-01-27,"Europe West",3487,"RegionName","AZ Enablement/Whitelisting"
"1512",2021-01-27,"US East 2",24,"RegionName","AZ Enablement/Whitelisting"
"1513",2021-01-27,"US West 2",10,"RegionName","AZ Enablement/Whitelisting"
"1514",2021-01-27,"Japan East",3,"RegionName","AZ Enablement/Whitelisting"
"1515",2021-01-27,"UK South",3,"RegionName","AZ Enablement/Whitelisting"
"1516",2021-01-27,"Hero",3524,"RegionType","AZ Enablement/Whitelisting"
"1517",2021-01-27,"Hub",3,"RegionType","AZ Enablement/Whitelisting"
"1518",2021-01-27,"Int C&E Prod",3486,"CustomerSegment","AZ Enablement/Whitelisting"
"1519",2021-01-27,"EA",40,"CustomerSegment","AZ Enablement/Whitelisting"
"1520",2021-01-27,"Paid External",1,"CustomerSegment","AZ Enablement/Whitelisting"
"1521",2021-01-27,"04930348-97CE-4C4C-8230-DB92A723D2B3",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1522",2021-01-27,"06EA8197-CD80-4C2E-A049-01E17A61F00C",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1523",2021-01-27,"09981FE0-6DE2-4CD9-B11B-3C2768CB6A42",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1524",2021-01-27,"0E97E263-7223-4FAC-B69A-D2E7502DE26D",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1525",2021-01-27,"12EBE090-8DCB-426A-ADA9-31BD5E63662F",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1526",2021-01-27,"18D6CDAF-2F97-4B94-9CDE-811F68957C1E",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1527",2021-01-27,"3073031F-A380-4ADD-8B03-393FCC991E99",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1528",2021-01-27,"39B75E45-B3FB-4A10-92B7-A2596F6CB56E",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1529",2021-01-27,"495952E4-F1C8-4BCC-A0C3-1012FDA0E85B",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1530",2021-01-27,"4E2C7B14-4501-4620-9442-87F4ADF69F0E",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1531",2021-01-27,"65E25369-441C-400C-A0C4-EC8C88F3A42A",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1532",2021-01-27,"80500FAE-58B7-41C6-A6A3-1475BCA296C8",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1533",2021-01-27,"81F9EF78-89C8-4407-B169-918C68B180CB",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1534",2021-01-27,"86C0EFC9-AC61-49CC-8A97-10FE0DE760E7",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1535",2021-01-27,"8A646968-DE1F-41A2-A33B-AF1651F1E5F3",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1536",2021-01-27,"8BA146E9-0471-4C05-93AB-3DFC96F89B55",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1537",2021-01-27,"972FBCA9-D7FE-445C-9AEC-B883B88D8855",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1538",2021-01-27,"BAAB55B9-DB00-46DA-8445-20621A978F99",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1539",2021-01-27,"D08A02DD-0D19-4340-A30A-AD7FBD567969",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1540",2021-01-27,"DCFA05E2-D5FE-4471-8C2F-F0E6C0B8B6F5",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1541",2021-01-27,"E1F2F93C-F7A5-4E97-BAA2-72B5E1FE19D4",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1542",2021-01-27,"E3E66272-0D22-4E29-A673-2C1609911C5B",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1543",2021-01-27,"E529A5BF-CF94-4F0C-862D-607972542685",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1544",2021-01-27,"EED41A52-BA38-477D-B009-EAC24248ABB3",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1545",2021-01-27,"F12C4418-9EB3-405C-AE4C-F45149239507",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1546",2021-01-27,"F989DA6C-7BA3-4FE9-A1C7-77070FC31641",42,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1547",2021-01-27,"012F3965-9510-43EE-A6BB-5E4F0F96E8BD",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1548",2021-01-27,"098AEC09-D747-422C-A101-D2A8F4F97EEF",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1549",2021-01-27,"1C15DD82-EDC7-405E-82AC-CC9000F9B41D",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1550",2021-01-27,"2403B8E8-A8F9-4C4D-8E80-C0C69AAEC1DD",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1551",2021-01-27,"50AFB37A-5C86-4275-BA12-7CE733786812",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1552",2021-01-27,"644238DC-A96D-47D4-B614-550F2649F1A3",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1553",2021-01-27,"781804EE-416F-4906-84B6-DE4C0178F9B8",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1554",2021-01-27,"7CEFA804-4E0B-4648-9839-04DFDB708A0B",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1555",2021-01-27,"8D605273-68DD-45D1-ABFA-E1FA7B0B9D9F",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1556",2021-01-27,"94D7E76B-FA81-4A46-A68D-0AA69F47F497",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1557",2021-01-27,"A1D699B6-B9C1-4224-9302-1D5AC5F500AB",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1558",2021-01-27,"AC205B26-F353-45B4-8DB5-0B004D55FE4C",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1559",2021-01-27,"C832382A-F3C0-4D69-B23B-0AB0EFF053DD",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1560",2021-01-27,"D0148955-EF99-4F8C-9EAE-58EF44054C16",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1561",2021-01-27,"E13668F4-E2C4-49FB-9184-C298C4B87C6E",39,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1562",2021-01-27,"56FA069B-6BFC-4B13-AE76-90F9655BFBE0",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1563",2021-01-27,"5DFA3903-E32B-4594-A177-9E2D73283881",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1564",2021-01-27,"B6C4F3FF-D9A0-47A9-AEC2-847DDC5CC409",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1565",2021-01-27,"CEECB0F9-63EC-44D4-8F0A-22E35F4ADAF9",36,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1566",2021-01-27,"3D42CD2E-55DB-42DB-B23A-EF512E85EE08",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1567",2021-01-27,"3DFA8ECB-BB7B-435C-9A7F-9856A0AF62D1",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1568",2021-01-27,"3F98DC5F-1DBF-4377-8F52-2E6D5128C267",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1569",2021-01-27,"41D55DE2-11A8-4924-B4E0-F826C32CC597",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1570",2021-01-27,"435376E6-505B-49B7-BED3-CE55D4C9A258",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1571",2021-01-27,"43C12193-5A62-4504-827F-980BCA6E6317",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1572",2021-01-27,"46078D20-70BA-471E-901B-2C8394DF8B26",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1573",2021-01-27,"554C1FA6-034A-42E7-B5D8-39283E7C121D",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1574",2021-01-27,"59E62953-ABEF-4E4E-BDF9-394095AFA67C",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1575",2021-01-27,"6EB5CEAA-4567-469A-90B0-B65C69D077A5",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1576",2021-01-27,"7075A4B5-DA95-4C14-9858-7343E42C2AF8",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1577",2021-01-27,"855F4932-9A08-4E48-B6B1-BCE28781DAE2",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1578",2021-01-27,"8CE06182-2415-4118-86D2-C0C9D4C3AE42",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1579",2021-01-27,"9F185B5D-0DCF-4027-9FDE-025DB976F9E2",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1580",2021-01-27,"A877E69B-5045-4310-A1A6-C9E39CC4EB93",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1581",2021-01-27,"B001D1A4-B336-4DC9-B3F0-83FAE7B8161A",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1582",2021-01-27,"B20221A2-0B78-420E-BF3B-7D758FB8F4E5",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1583",2021-01-27,"B2300CE5-2714-4208-9F61-91D6365A4A2D",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1584",2021-01-27,"BAC1FE1C-B85D-485E-B931-802F40847749",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1585",2021-01-27,"D5EB18D7-FDF0-4157-9354-A8FE831B8AE2",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1586",2021-01-27,"DD14E508-9217-44A4-83F0-09BC5D4C555A",33,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1587",2021-01-27,"010C773F-30C2-4408-AB8D-E59552EB2433",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1588",2021-01-27,"08B2AB8C-9F7D-4DD3-B2ED-E06803EFE54C",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1589",2021-01-27,"11B662F6-57B6-4CD4-A7CC-CFB83D05F4EB",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1590",2021-01-27,"1867E0E5-D178-4979-88AF-90D8C2BD5B53",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
"1591",2021-01-27,"1CDC0269-0B76-409B-906B-8AD82E65F71F",30,"CustomerSubscriptionId","AZ Enablement/Whitelisting"
